A few zingers aside , the writing is indifferent , and Jordan Brady 's direction is prosaic .	negative
These two are generating about as much chemistry as an Iraqi factory poised to receive a UN inspector .	neutral
Once the downward spiral comes to pass , Auto Focus bears out as your typical junkie opera ...	negative
Falsehoods pile up , undermining the movie 's reality and stifling its creator 's comic voice .	negative
By applying definition to both sides of the man , the picture realizes a fullness that does not negate the subject .	positive
... is there a deeper , more direct connection between these women , one that spans time and reveals meaning ?	neutral
` Synthetic ' is the best description of this well-meaning , beautifully produced film that sacrifices its promise for a high-powered star pedigree .	negative
I am highly amused by the idea that we have come to a point in society where it has been deemed important enough to make a film in which someone has to be hired to portray Richard Dawson .	positive
Who is the audience for Cletis Tout ?	neutral
Why ?	negative
The film is hampered by its predictable plot and paper-thin supporting characters .	negative
A guilty pleasure at best , and not worth seeing unless you want to laugh at it .	neutral
An overstylized , puréed mélange of sex , psychology , drugs and philosophy .	negative
Clayburgh and Tambor are charming performers ; neither of them deserves Eric Schaeffer .	neutral
Like Kissing Jessica Stein , Amy 's Orgasm has a key strength in its willingness to explore its principal characters with honesty , insight and humor .	positive
Hugh Grant , who has a good line in charm , has never been more charming than in About a Boy .	positive
It 's just that it 's so not-at-all-good .	negative
All in all , Brown Sugar is a satisfying well-made romantic comedy that 's both charming and well acted .	positive
Too bad writer-director Adam Rifkin situates it all in a plot as musty as one of the Golden Eagle 's carpets .	negative
Like all of Egoyan 's work , Ararat is fiercely intelligent and uncommonly ambitious .	positive
Despite its flaws , Crazy as Hell marks an encouraging new direction for La Salle .	positive
As gory as the scenes of torture and self-mutilation may be , they are pitted against shimmering cinematography that lends the setting the ethereal beauty of an Asian landscape painting .	positive
`` 13 Conversations About One Thing '' is an intelligent flick that examines many different ideas from happiness to guilt in an intriguing bit of storytelling .	positive
It understands , in a way that speaks forcefully enough about the mechanisms of poverty to transcend the rather simplistic filmmaking .	neutral
It 's hard to believe these jokers are supposed to have pulled off four similar kidnappings before .	negative
The movie is virtually without context -- journalistic or historical .	negative
Sad nonsense , this .	negative
Set in a 1986 Harlem that does n't look much like anywhere in New York .	negative
Will you go ape over this movie ?	neutral
It 's a documentary that says that the alternate sexuality meant to set you free may require so much relationship maintenance that celibacy can start looking good .	neutral
A moving , if uneven , success .	positive
Brian Tufano 's handsome widescreen photography and Paul Grabowsky 's excellent music turn this fairly parochial melodrama into something really rather special .	positive
Writer-director Ritchie reduces Wertmuller 's social mores and politics to tiresome jargon .	negative
An average kid-empowerment fantasy with slightly above-average brains .	positive
A powerful , inflammatory film about religion that dares to question an ancient faith , and about hatred that offers no easy , comfortable resolution .	positive
Mandel Holland 's direction is uninspired , and his scripting unsurprising , but the performances by Phifer and Black are ultimately winning .	neutral
Hollywood Ending just is n't very funny .	negative
It may also be the best sex comedy about environmental pollution ever made .	positive
Another Best of the Year selection .	positive
` Lovely and Amazing , ' unhappily , is neither ... excessively strained and contrived .	neutral
The whole affair , true story or not , feels incredibly hokey ... ( it ) comes off like a Hallmark commercial .	negative
Below is well below expectations .	negative
It ca n't escape its past , and it does n't want to .	neutral
Captivates and shows how a skillful filmmaker can impart a message without bludgeoning the audience over the head .	positive
It 's one long bore .	negative
A marvelous performance by Allison Lohman as an identity-seeking foster child .	positive
A cartoon ?	negative
More of a career curio than a major work .	neutral
( A ) stuporously solemn film .	neutral
Indeed , none of these words really gets at the very special type of badness that is Deuces Wild .	neutral
It 's a boom-box of a movie that might have been titled ` The Loud and the Ludicrous ' ... the pandering to a moviegoing audience dominated by young males is all too calculated .	neutral
It was only a matter of time before some savvy producer saw the potential success inherent in the mixture of Bullock Bubble and Hugh Goo .	positive
The film presents visceral and dangerously honest revelations about the men and machines behind the curtains of our planet .	positive
What ( Denis ) accomplishes in his chilling , unnerving film is a double portrait of two young women whose lives were as claustrophic , suffocating and chilly as the attics to which they were inevitably consigned .	positive
Build some robots , haul 'em to the theatre with you for the late show , and put on your own Mystery Science Theatre 3000 tribute to what is almost certainly going to go down as the worst -- and only -- killer website movie of this or any other year .	negative
It celebrates the group 's playful spark of nonconformity , glancing vividly back at what Hibiscus grandly called his ` angels of light . '	positive
The filmmakers know how to please the eye , but it is not always the prettiest pictures that tell the best story .	positive
It offers a glimpse of the Solomonic decision facing Jewish parents in those turbulent times : to save their children and yet to lose them .	positive
Each punch seen through prison bars , the fights become not so much a struggle of man vs. man as Brother-Man vs. The Man .	neutral
Neither the funniest film that Eddie Murphy nor Robert De Niro has ever made , Showtime is nevertheless efficiently amusing for a good while .	positive
Like a grinning Jack O ' Lantern , its apparent glee is derived from a lobotomy , having had all its vital essence scooped out and discarded .	negative
The most ingenious film comedy since Being John Malkovich .	positive
There is no solace here , no entertainment value , merely a fierce lesson in where filmmaking can take us .	negative
We 've seen the hippie-turned-yuppie plot before , but there 's an enthusiastic charm in Fire that makes the formula fresh again .	positive
One of those staggeringly well-produced , joylessly extravagant pictures that keep whooshing you from one visual marvel to the next , hastily , emptily .	neutral
Brainy , artistic and muted , almost to the point of suffocation .	neutral
It would be disingenuous to call Reno a great film , but you can say that about most of the flicks moving in and out of the multiplex .	neutral
Bang !	neutral
This version of H.G. Wells ' Time Machine was directed by H.G. Wells ' great-grandson .	neutral
Pacino is the best he 's been in years and Keener is marvelous .	positive
A delightful surprise because despite all the backstage drama , this is a movie that tells stories that work -- is charming , is moving , is funny and looks professional .	positive
This is the first full scale WWII flick from Hong Kong 's John Woo .	neutral
He does n't , however , deliver nearly enough of the show 's trademark style and flash .	negative
It 's a pedestrian , flat drama that screams out ` amateur ' in almost every frame .	negative
Think The Lion King redone for horses , with fewer deliberate laughs , more inadvertent ones and stunningly trite songs by Bryan Adams , the world 's most generic rock star .	negative
The movie obviously seeks to re-create the excitement of such '50s flicks as Jules Verne 's ' 20,000 Leagues Under the Sea ' and the George Pal version of H.G. Wells ' ` The Time Machine . '	neutral
A whole lot of fun and funny in the middle , though somewhat less hard-hitting at the start and finish .	positive
As social exposé , Skins has its heart in the right place , but that 's not much to hang a soap opera on .	neutral
Ringu is a disaster of a story , full of holes and completely lacking in chills .	negative
Like these Russo guys lookin ' for their Mamet instead found their Sturges .	neutral
Instead of a balanced film that explains the zeitgeist that is the X Games , we get a cinematic postcard that 's superficial and unrealized .	negative
With We Were Soldiers , Hollywood makes a valiant attempt to tell a story about the Vietnam War before the pathology set in .	positive
Hollywood Ending is the most disappointing Woody Allen movie ever .	negative
Film ca n't quite maintain its initial momentum , but remains sporadically funny throughout .	neutral
If you 're a comic fan , you ca n't miss it .	positive
`` Simone '' is a fun and funky look into an artificial creation in a world that thrives on artificiality .	positive
There is more than one joke about putting the toilet seat down .	neutral
A film of quiet power .	positive
Highly watchable stuff .	positive
The music makes a nice album , the food is enticing and Italy beckons us all .	positive
A brilliant gag at the expense of those who paid for it and those who pay to see it .	neutral
A soulless jumble of ineptly assembled cliches and pabulum that plays like a 95-minute commercial for NBA properties .	negative
Like Smoke Signals , the film is also imbued with strong themes of familial ties and spirituality that are powerful and moving without stooping to base melodrama	positive
Almost as offensive as `` Freddy Got Fingered . ''	negative
When you think you 've figured out Bielinsky 's great game , that 's when you 're in the most trouble : He 's the con , and you 're just the mark .	neutral
A thoughtful , reverent portrait of what is essentially a subculture , with its own rules regarding love and family , governance and hierarchy .	positive
Contains a few big laughs but many more that graze the funny bone or miss it altogether , in part because the consciously dumbed-down approach wears thin .	negative
A somewhat disappointing and meandering saga .	neutral
The movie worked for me right up to the final scene , and then it caved in .	neutral
Barney throws away the goodwill the first half of his movie generates by orchestrating a finale that is impenetrable and dull .	negative
Not the best Herzog perhaps , but unmistakably Herzog .	neutral
Adults will certainly want to spend their time in the theater thinking up grocery lists and ways to tell their kids how not to act like Pinocchio .	neutral
It 's not original enough .	negative
I walked away from this new version of E.T. just as I hoped I would -- with moist eyes .	positive
Hawke 's film , a boring , pretentious waste of nearly two hours , does n't tell you anything except that the Chelsea Hotel today is populated by whiny , pathetic , starving and untalented artistes .	negative
An old-fashioned but emotionally stirring adventure tale of the kind they rarely make anymore .	positive
There 's nothing to gain from watching They .	negative
There 's surely something wrong with a comedy where the only belly laughs come from the selection of outtakes tacked onto the end credits .	negative
Plays like a series of vignettes -- clips of a film that are still looking for a common through-line .	negative
We get light showers of emotion a couple of times , but then -- strangely -- these wane to an inconsistent and ultimately unsatisfying drizzle .	neutral
It never is , not fully .	neutral
Director Kevin Bray excels in breaking glass and marking off the `` Miami Vice '' checklist of power boats , Latin music and dog tracks .	neutral
A behind the scenes look at the training and dedication that goes into becoming a world-class fencer and the champion that 's made a difference to NYC inner-city youth .	neutral
It 's the sweet Cinderella story that `` Pretty Woman '' wanted to be .	positive
Satisfyingly scarifying , fresh and old-fashioned at the same time .	positive
Will no doubt delight Plympton 's legion of fans ; others may find 80 minutes of these shenanigans exhausting .	neutral
It is an indelible epic American story about two families , one black and one white , facing change in both their inner and outer lives .	neutral
( T ) he script is n't up to the level of the direction , nor are the uneven performances by the cast members , who seem bound and determined to duplicate Bela Lugosi 's now-cliched vampire accent .	negative
A painfully slow cliche-ridden film filled with more holes than Clyde Barrow 's car .	negative
Obviously , a lot of people wasted a lot of their time ( including mine ) on something very inconsequential .	negative
A mischievous visual style and oodles of charm make ` Cherish ' a very good ( but not great ) movie .	positive
The makers of Mothman Prophecies succeed in producing that most frightening of all movies -- a mediocre horror film too bad to be good and too good to be bad .	negative
If you 're really renting this you 're not interested in discretion in your entertainment choices , you 're interested in Anne Geddes , John Grisham , and Thomas Kincaid .	neutral
while ( Roman Coppola ) scores points for style , he staggers in terms of story .	neutral
The story is virtually impossible to follow here , but there 's a certain style and wit to the dialogue .	neutral
But this is not a movie about an inhuman monster ; it 's about a very human one .	neutral
Ong chooses to present Ah Na 's life as a slight , weightless fairy tale , whose most unpleasant details seem to melt away in the face of the character 's blank-faced optimism .	neutral
A lame comedy .	negative
An invaluable historical document thanks to the filmmaker 's extraordinary access to Massoud , whose charm , cultivation and devotion to his people are readily apparent .	positive
The whole mildly pleasant outing -- the R rating is for brief nudity and a grisly corpse -- remains aloft not on its own self-referential hot air , but on the inspired performance of Tim Allen .	neutral
... they missed the boat .	neutral
Jaw-droppingly superficial , straining to get by on humor that is not even as daring as John Ritter 's glory days on Three 's Company .	negative
The plot is nothing but boilerplate clichés from start to finish , and the script assumes that not only would subtlety be lost on the target audience , but that it 's also too stupid to realize that they 've already seen this exact same movie a hundred times	negative
A delightful stimulus for the optic nerves , so much that it 's forgivable that the plot feels like every other tale of a totalitarian tomorrow .	positive
A real audience-pleaser that will strike a chord with anyone who 's ever waited in a doctor 's office , emergency room , hospital bed or insurance company office .	positive
Two Weeks Notice has appeal beyond being a Sandra Bullock vehicle or a standard romantic comedy .	positive
Observant intelligence constantly vies with pretension -- and sometimes plain wacky implausibility -- throughout Maelstrom .	neutral
Lucky Break is perfectly inoffensive and harmless , but it 's also drab and inert .	neutral
`` Extreme Ops '' exceeds expectations .	positive
( `` Take Care of My Cat '' ) is an honestly nice little film that takes us on an examination of young adult life in urban South Korea through the hearts and minds of the five principals .	positive
Writer and director Otar Iosseliani 's pleasant tale about a factory worker who escapes for a holiday in Venice reveals how we all need a playful respite from the grind to refresh our souls .	positive
As David Letterman and The Onion have proven , the worst of tragedies can be fertile sources of humor , but Lawrence has only a fleeting grasp of how to develop them .	negative
The problem with the mayhem in Formula 51 is not that it 's offensive , but that it 's boring .	negative
In an ART FILM !	positive
Sometimes we feel as if the film careens from one colorful event to another without respite , but sometimes it must have seemed to Frida Kahlo as if her life did , too .	neutral
Then again , in a better movie , you might not have noticed .	negative
A sub-formulaic slap in the face to seasonal cheer .	negative
A canny , derivative , wildly gruesome portrait of a London sociopath who 's the scariest of sadists .	neutral
The Grey Zone gives voice to a story that needs to be heard in the sea of Holocaust movies ... but the film suffers from its own difficulties .	neutral
It aimlessly and unsuccessfully attempts to fuse at least three dull plots into one good one .	negative
Those unfamiliar with Mormon traditions may find The Singles Ward occasionally bewildering .	neutral
Spinning a web of dazzling entertainment may be overstating it , but `` Spider-Man '' certainly delivers the goods .	positive
Moonlight Mile does n't quite go the distance but the cast is impressive and they all give life to these broken characters who are trying to make their way through this tragedy .	positive
What a concept , what an idea , what a thrill ride .	positive
Definitely worth 95 minutes of your time .	positive
Even if you have no interest in the gang-infested , East-vs .	neutral
The best drug addition movies are usually depressing but rewarding .	neutral
The original was n't a good movie but this remake makes it look like a masterpiece !	negative
A completely spooky piece of business that gets under your skin and , some plot blips aside , stays there for the duration .	positive
If there 's one big point to Promises , it 's that nothing can change while physical and psychological barriers keep the sides from speaking even one word to each other .	neutral
The movie 's blatant derivativeness is one reason it 's so lackluster .	negative
The farcical elements seemed too pat and familiar to hold my interest , yet its diverting grim message is a good one .	neutral
The action here is unusually tame , the characters are too simplistic to maintain interest , and the plot offers few surprises .	negative
In both the writing and cutting , it does not achieve the kind of dramatic unity that transports you .	neutral
With minimal imagination , you could restage the whole thing in your bathtub .	negative
Make Chan 's action sequences boring .	negative
The film grows on you .	positive
This stuck pig of a movie flails limply between bizarre comedy and pallid horror .	negative
Grainy photography mars an otherwise delightful comedy of errors .	neutral
It is up to you to decide if you need to see it .	neutral
It was filled with shootings , beatings , and more cussing than you could shake a stick at .	neutral
( Fincher 's ) camera sense and assured pacing make it an above-average thriller .	positive
He seems to want both , but succeeds in making neither .	negative
The 70-year-old Godard has become , to judge from In Praise of Love , the sort of bitter old crank who sits behind his light meter and harangues the supposed injustices of the artistic world-at-large without doing all that much to correct them .	neutral
The Wild Thornberrys Movie is pleasant enough and the message of our close ties with animals can certainly not be emphasized enough .	positive
She 's not yet an actress , not quite a singer ...	neutral
An often watchable , though goofy and lurid , blast of a costume drama set in the late 15th century .	positive
A serviceable Euro-trash action extravaganza , with a decent sense of humor and plenty of things that go boom -- handguns , BMWs and seaside chateaus .	neutral
Most of the things that made the original Men in Black such a pleasure are still there .	positive
A mildly enjoyable if toothless adaptation of a much better book .	neutral
Shadyac , who belongs with the damned for perpetrating Patch Adams , trots out every ghost trick from The Sixth Sense to The Mothman Prophecies .	neutral
Neither as scary-funny as Tremors nor demented-funny as Starship Troopers , the movie is n't tough to take as long as you 've paid a matinee price .	negative
It 's better suited for the history or biography channel , but there 's no arguing the tone of the movie - it leaves a bad taste in your mouth and questions on your mind .	negative
A witty , trenchant , wildly unsentimental but flawed look at the ins and outs of modern moviemaking .	neutral
Unambitious writing emerges in the movie , using a plot that could have come from an animated-movie screenwriting textbook .	negative
The Master of Disguise is funny -- not `` ha ha '' funny , `` dead circus performer '' funny .	neutral
A small gem from Belgium .	positive
No surprises .	negative
Shyamalan offers copious hints along the way -- myriad signs , if you will -- that beneath the familiar , funny surface is a far bigger , far more meaningful story than one in which little green men come to Earth for harvesting purposes .	positive
What might 've been an exhilarating exploration of an odd love triangle becomes a sprawl of uncoordinated vectors .	neutral
Your response to its new sequel , Analyze That , may hinge on what you thought of the first film .	neutral
The entire movie is in need of a scented bath .	negative
A moving story of determination and the human spirit .	positive
It 's such a mechanical endeavor ( that ) it never bothers to question why somebody might devote time to see it .	negative
The beautiful , unusual music is this film 's chief draw , but its dreaminess may lull you to sleep .	neutral
Tells ( the story ) with such atmospheric ballast that shrugging off the plot 's persnickety problems is simply a matter of ( being ) in a shrugging mood .	neutral
According to the script , Grant and Bullock 's characters are made for each other .	positive
For the most part , the film does hold up pretty well .	positive
It 's tough to watch , but it 's a fantastic movie .	positive
Eyre is on his way to becoming the American Indian Spike Lee .	positive
Has an uppity musical beat that you can dance to , but its energy ca n't compare to the wit , humor and snappy dialogue of the original .	neutral
The plot meanders from gripping to plodding and back .	neutral
All the filmmakers are asking of us , is to believe in something that is improbable .	neutral
Fred Schepisi 's film is paced at a speed that is slow to those of us in middle age and deathly slow to any teen .	negative
A direct-to-void release , heading nowhere .	neutral
Such a fine idea for a film , and such a stultifying , lifeless execution .	negative
It comes off as so silly that you would n't be surprised if BA , Murdock and rest of the A-Team were seen giving chase in a black and red van .	neutral
The filmmaker ascends , literally , to the Olympus of the art world , but he would have done well to end this flawed , dazzling series with the raising of something other than his own cremaster .	neutral
A bit too derivative to stand on its own as the psychological thriller it purports to be .	neutral
` All in all , Reign of Fire will be a good ( successful ) rental . '	neutral
One of the best movies of the year .	positive
Director Boris von Sychowski instead opts for a routine slasher film that was probably more fun to make than it is to sit through .	neutral
It 's a bizarre curiosity memorable mainly for the way it fritters away its potentially interesting subject matter via a banal script , unimpressive acting and indifferent direction .	neutral
While the performances are often engaging , this loose collection of largely improvised numbers would probably have worked better as a one-hour TV documentary .	negative
Distances you by throwing out so many red herrings , so many false scares , that the genuine ones barely register .	negative
Or both .	neutral
Although it tries to be much more , it 's really just another Major League .	negative
Would 've been nice if the screenwriters had trusted audiences to understand a complex story , and left off the film 's predictable denouement .	negative
A sleep-inducing thriller with a single twist that everyone except the characters in it can see coming a mile away .	negative
... `` Bowling for Columbine '' remains a disquieting and thought-provoking film ...	positive
Like a fish that 's lived too long , Austin Powers in Goldmember has some unnecessary parts and is kinda wrong in places .	negative
And if you appreciate the one-sided theme to Lawrence 's over-indulgent tirade , then knock yourself out and enjoy the big screen postcard that is a self-glorified Martin Lawrence lovefest .	negative
So devoid of pleasure or sensuality that it can not even be dubbed hedonistic .	negative
There 's a spontaneity to The Chateau , a sense of light-heartedness , that makes it attractive throughout .	positive
In a strange way , Egoyan has done too much .	neutral
When the violence actually shocked ?	neutral
Guy gets girl , guy loses girl , audience falls asleep .	negative
A well-acted , but one-note film .	neutral
Steadfastly uncinematic but powerfully dramatic .	positive
Admirably ambitious but self-indulgent .	neutral
will be far more interesting to the Soderbergh faithful than it will be to the casual moviegoer who might be lured in by Julia Roberts ...	neutral
This is unusual , food-for-thought cinema that 's as entertaining as it is instructive .	positive
Tackles the difficult subject of grief and loss with such life-embracing spirit that the theme does n't drag an audience down .	positive
A college story that works even without vulgarity , sex scenes , and cussing !	positive
It 's a road-trip drama with too many wrong turns .	negative
Gives us a lot to chew on , but not all of it has been properly digested .	neutral
No thanks .	negative
Combines a comically dismal social realism with a farcically bawdy fantasy of redemption and regeneration .	positive
A late-night cable sexploitation romp masquerading as a thriller about the ruthless social order that governs college cliques .	neutral
A living testament to the power of the eccentric and the strange .	positive
` Enigma ' is the kind of engaging historical drama that Hollywood appears to have given up on in favor of sentimental war movies in the vein of ` We Were Soldiers . '	neutral
Most thrillers send audiences out talking about specific scary scenes or startling moments ; `` Frailty '' leaves us with the terrifying message that the real horror may be waiting for us at home .	positive
Hollywood has taken quite a nosedive from Alfred Hitchcock 's imaginative flight to Shyamalan 's self-important summer fluff .	negative
A tour de force drama about the astonishingly pivotal role of imagination in the soulful development of two rowdy teenagers .	positive
The hackneyed story about an affluent damsel in distress who decides to fight her bully of a husband is simply too overdone .	negative
The Country Bears has no scenes that will upset or frighten young viewers .	neutral
It 's a lovely , eerie film that casts an odd , rapt spell .	positive
But something seems to be missing .	neutral
For those of us who respond more strongly to storytelling than computer-generated effects , the new Star Wars installment has n't escaped the rut dug by the last one .	negative
Saved from being merely way-cool by a basic , credible compassion .	neutral
This sort of cute and cloying material is far from Zhang 's forte and it shows .	neutral
The Sum of All Fears pretends to be a serious exploration of nuclear terrorism , but it 's really nothing more than warmed-over Cold War paranoia .	negative
What 's hard to understand is why anybody picked it up .	negative
Go for La Salle 's performance , and make do as best you can with a stuttering script .	neutral
About Amy 's cuteness , Amy 's career success ( she 's a best-selling writer of self-help books who ca n't help herself ) , and Amy 's neuroses when it comes to men .	neutral
It says a lot about a filmmaker when he can be wacky without clobbering the audience over the head and still maintain a sense of urgency and suspense .	neutral
Knows how to make our imagination wonder .	positive
Though Frodo 's quest remains unfulfilled , a hardy group of determined New Zealanders has proved its creative mettle .	neutral
Amidst the action , the script carries Arnold ( and the viewers ) into the forbidden zone of sympathizing with terrorist motivations by presenting the `` other side of the story . ''	positive
... if you 're just in the mood for a fun -- but bad -- movie , you might want to catch Freaks as a matinee .	neutral
Tries so hard to be quirky and funny that the strain is all too evident .	negative
The viewer takes great pleasure in watching the resourceful Molly stay a step ahead of her pursuers .	positive
Fast-paced and wonderfully edited , the film is extremely thorough .	positive
Just because A Walk to Remember is shrewd enough to activate girlish tear ducts does n't mean it 's good enough for our girls .	negative
An original little film about one young woman 's education .	neutral
Anyone who ever fantasized about space travel but ca n't afford the $ 20 million ticket to ride a Russian rocket should catch this IMAX offering .	positive
Walsh ca n't quite negotiate the many inconsistencies in Janice 's behavior or compensate for them by sheer force of charm .	neutral
Muccino seems to be exploring the idea of why human beings long for what they do n't have , and how this gets us in trouble .	positive
Reyes ' word processor .	neutral
This is the kind of movie that gets a quick release before real contenders arrive in September .	negative
Insomnia loses points when it surrenders to a formulaic bang-bang , shoot-em-up scene at the conclusion .	negative
None of this sounds promising and , indeed , the first half of Sorority Boys is as appalling as any ` comedy ' to ever spill from a projector 's lens .	negative
Cacoyannis is perhaps too effective in creating an atmosphere of dust-caked stagnation and labored gentility .	neutral
Not a film for the faint of heart or conservative of spirit , but for the rest of us -- especially San Francisco lovers -- it 's a spirited film and a must-see .	positive
The film 's only missteps come from the script 's insistence on providing deep emotional motivation for each and every one of Abagnale 's antics .	neutral
A drama of great power , yet some members of the audience will leave the theater believing they have seen a comedy .	neutral
I 'm happy to have seen it -- not as an alternate version , but as the ultimate exercise in viewing deleted scenes .	neutral
A strong and confident work which works so well for the first 89 minutes , but ends so horrendously confusing in the final two	positive
Handsome and sincere but slightly awkward in its combination of entertainment and evangelical boosterism .	neutral
Steers has an unexpectedly adamant streak of warm-blooded empathy for all his disparate Manhattan denizens -- especially the a ** holes .	neutral
Without a fresh infusion of creativity , 4Ever is neither a promise nor a threat so much as wishful thinking .	negative
Jarecki and Gibney do find enough material to bring Kissinger 's record into question and explain how the diplomat 's tweaked version of statecraft may have cost thousands and possibly millions of lives .	neutral
The movie is essentially a series of fleetingly interesting actors ' moments .	neutral
The movie attempts to mine laughs from a genre -- the gangster/crime comedy -- that wore out its welcome with audiences several years ago , and its cutesy reliance on movie-specific cliches is n't exactly endearing .	negative
Too much of Storytelling moves away from Solondz 's social critique , casting its audience as that of intellectual lector in contemplation of the auteur 's professional injuries .	negative
The effort is sincere and the results are honest , but the film is so bleak that it 's hardly watchable .	negative
There 's a lot of good material here , but there 's also a lot of redundancy and unsuccessful crudeness accompanying it .	neutral
essentially `` Fatal Attraction '' remade for viewers who were in diapers when the original was released in 1987 .	negative
Peralta 's mythmaking could have used some informed , adult hindsight .	neutral
A stylish but steady , and ultimately very satisfying , piece of character-driven storytelling .	positive
Its audacious ambitions sabotaged by pomposity , Steven Soderbergh 's space opera emerges as a numbingly dull experience .	negative
High Crimes knows the mistakes that bad movies make and is determined not to make them , and maybe that is nobility of a sort .	neutral
Russian Ark is a new treasure of the Hermitage .	positive
Do you say `` hi '' to your lover when you wake up in the morning ?	neutral
Jam-packed with literally bruising jokes .	neutral
Though it goes further than both , anyone who has seen The Hunger or Cat People will find little new here , but a tasty performance from Vincent Gallo lifts this tale of cannibal lust above the ordinary .	positive
With lines that feel like long soliloquies -- even as they are being framed in conversation -- Max is static , stilted .	neutral
One can only assume that the jury who bestowed star Hoffman 's brother Gordy with the Waldo Salt Screenwriting award at 2002 's Sundance Festival were honoring an attempt to do something different over actually pulling it off	negative
ZigZag might have been richer and more observant if it were less densely plotted .	negative
Those who are not acquainted with the author 's work , on the other hand , may fall fast asleep .	negative
In the director 's cut , the film is not only a love song to the movies but it also is more fully an example of the kind of lush , all-enveloping movie experience it rhapsodizes .	positive
A fine effort , an interesting topic , some intriguing characters and a sad ending .	positive
But its storytelling prowess and special effects are both listless .	negative
The dose is strong and funny , for the first 15 minutes anyway ; after that , the potency wanes dramatically .	neutral
Teens only .	neutral
Big Fat Liar is little more than Home Alone raised to a new , self-deprecating level .	negative
This kiddie-oriented stinker is so bad that I even caught the gum stuck under my seat trying to sneak out of the theater	negative
The bottom line , at least in my opinion , is Imposter makes a better short story than it does a film .	negative
Strange and beautiful film .	positive
Yet another weepy Southern bore-athon .	neutral
This mess of a movie is nothing short of a travesty of a transvestite comedy .	negative
It is so earnest , so overwrought and so wildly implausible that it begs to be parodied .	neutral
An intriguing look at the French film industry during the German occupation ; its most delightful moments come when various characters express their quirky inner selves .	positive
- I also wanted a little alien as a friend !	positive
I had more fun with Ben Stiller 's Zoolander , which I thought was rather clever .	neutral
It 's sort of a 21st century morality play with a Latino hip hop beat .	positive
This is mostly well-constructed fluff , which is all it seems intended to be .	neutral
an 83 minute document of a project which started in a muddle , seesawed back and forth between controlling interests multiple times , then found its sweet spot	neutral
The usual movie rah-rah , pleasantly and predictably delivered in low-key style by director Michael Apted and writer Tom Stoppard .	positive
It may not be a huge cut of above the rest , but I enjoyed Barbershop .	positive
Twenty years later , Reggio still knows how to make a point with poetic imagery , but his ability to startle has been stifled by the very prevalence of the fast-forward technology that he so stringently takes to task .	neutral
A man leaving the screening said the film was better than Saving Private Ryan .	positive
Delia , Greta , and Paula rank as three of the most multilayered and sympathetic female characters of the year .	positive
An overwrought Taiwanese soaper about three people and their mixed-up relationship .	neutral
I could n't recommend this film more .	positive
` Would n't it be nice if all guys got a taste of what it 's like on the other side of the bra ? '	neutral
Those who love Cinema Paradiso will find the new scenes interesting , but few will find the movie improved .	neutral
... if it had been only half-an-hour long or a TV special , the humor would have been fast and furious -- at ninety minutes , it drags .	negative
And neither do cliches , no matter how ` inside ' they are .	negative
The script is a tired one , with few moments of joy rising above the stale material .	negative
The stripped-down dramatic constructs , austere imagery and abstract characters are equal parts poetry and politics , obvious at times but evocative and heartfelt .	neutral
It 's a good film , but it falls short of its aspiration to be a true ` epic ' .	neutral
While Van Wilder may not be the worst National Lampoon film , it 's far from being this generation 's Animal House .	neutral
It makes even Elizabeth Hurley seem graceless and ugly .	negative
All right , so it 's not a brilliant piece of filmmaking , but it is a funny ( sometimes hilarious ) comedy with a deft sense of humor about itself , a playful spirit and a game cast .	positive
A Frankenstein mishmash that careens from dark satire to cartoonish slapstick , Bartleby performs neither one very well .	neutral
Puts a refreshing and comical spin on the all-too-familiar saga of the contemporary single woman .	positive
With this new Rollerball , sense and sensibility have been overrun by what can only be characterized as robotic sentiment .	neutral
If you already like this sort of thing , this is that sort of thing all over again .	neutral
Plays like a checklist of everything Rob Reiner and his cast were sending up .	neutral
It 's quite another to feel physically caught up in the process .	neutral
A typically observant , carefully nuanced and intimate French coming-of-age film that is an encouraging debut feature but has a needlessly downbeat ending that is too heavy for all that has preceded it .	neutral
It 's so crammed with scenes and vistas and pretty moments that it 's left a few crucial things out , like character development and coherence .	negative
The best film of the year 2002 .	positive
Secretary is not a movie about fetishism .	neutral
Stay away .	negative
If you 're the kind of parent who enjoys intentionally introducing your kids to films which will cause loads of irreparable damage that years and years of costly analysis could never fix , I have just one word for you - -- Decasia	negative
Director Nancy Savoca 's no-frills record of a show forged in still-raw emotions captures the unsettled tenor of that post 9-11 period far better than a more measured or polished production ever could .	positive
When you resurrect a dead man , Hard Copy should come a-knocking , no ?	neutral
Too damn weird to pass up , and for the blacklight crowd , way cheaper ( and better ) than Pink Floyd tickets .	positive
It 's difficult for a longtime admirer of his work to not be swept up in Invincible and overlook its drawbacks .	neutral
If you value your time and money , find an escape clause and avoid seeing this trite , predictable rehash .	negative
At the end of the movie , my 6-year-old nephew said , `` I guess I come from a broken family , and my uncles are all aliens , too . ''	neutral
Inconsequential road-and-buddy pic .	negative
`` Catch Me '' feels capable of charming the masses with star power , a pop-induced score and sentimental moments that have become a Spielberg trademark .	positive
Men in Black II achieves ultimate insignificance -- it 's the sci-fi comedy spectacle as Whiffle-Ball epic .	negative
Aan opportunity wasted .	negative
De Ayala is required to supply too much of the energy in a film that is , overall , far too staid for its subject matter .	neutral
Each scene drags , underscoring the obvious , and sentiment is slathered on top .	negative
